2023-11-30 09:54:34 upgrade libidn2-0:loong64 2.3.4-1+b2 2.3.4-1+b2
2023-11-30 09:54:34 status half-installed libidn2-0:loong64 2.3.4-1+b2
2023-11-30 09:54:34 status unpacked libidn2-0:loong64 2.3.4-1+b2
2023-11-30 09:54:34 upgrade liblz4-1:loong64 1.9.4-1+b1 1.9.4-1+b1
2023-11-30 09:54:34 status half-installed liblz4-1:loong64 1.9.4-1+b1
2023-11-30 09:54:35 status unpacked liblz4-1:loong64 1.9.4-1+b1
2023-11-30 09:54:35 upgrade liblzma5:loong64 5.4.5-0.1 5.4.5-0.1
2023-11-30 09:54:35 status half-installed liblzma5:loong64 5.4.5-0.1
2023-11-30 09:54:35 status unpacked liblzma5:loong64 5.4.5-0.1
2023-11-30 09:54:35 upgrade libmd0:loong64 1.1.0-1 1.1.0-1
2023-11-30 09:54:35 status half-installed libmd0:loong64 1.1.0-1
2023-11-30 09:54:36 status unpacked libmd0:loong64 1.1.0-1
2023-11-30 09:54:36 upgrade libnettle8:loong64 3.9.1-2 3.9.1-2
2023-11-30 09:54:36 status half-installed libnettle8:loong64 3.9.1-2
2023-11-30 09:54:36 status unpacked libnettle8:loong64 3.9.1-2
2023-11-30 09:54:36 upgrade libp11-kit0:loong64 0.25.0-5 0.25.0-5
2023-11-30 09:54:36 status half-installed libp11-kit0:loong64 0.25.0-5
2023-11-30 09:54:37 status unpacked libp11-kit0:loong64 0.25.0-5
2023-11-30 09:54:37 upgrade libpam-modules:loong64 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:54:37 status half-installed libpam-modules:loong64 1.5.2-9.1
2023-11-30 09:54:38 status unpacked libpam-modules:loong64 1.5.2-9.1
2023-11-30 09:54:38 upgrade libpam-modules-bin:loong64 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:54:38 status half-installed libpam-modules-bin:loong64 1.5.2-9.1
2023-11-30 09:54:38 status unpacked libpam-modules-bin:loong64 1.5.2-9.1
2023-11-30 09:54:39 upgrade libpam-runtime:all 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:54:39 status half-installed libpam-runtime:all 1.5.2-9.1
2023-11-30 09:54:39 status unpacked libpam-runtime:all 1.5.2-9.1
2023-11-30 09:54:40 upgrade libpam0g:loong64 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:54:40 status half-installed libpam0g:loong64 1.5.2-9.1
2023-11-30 09:54:40 status unpacked libpam0g:loong64 1.5.2-9.1
2023-11-30 09:54:40 upgrade libpcre2-8-0:loong64 10.42-4 10.42-4
2023-11-30 09:54:40 status half-installed libpcre2-8-0:loong64 10.42-4
2023-11-30 09:54:40 status unpacked libpcre2-8-0:loong64 10.42-4
2023-11-30 09:54:41 upgrade libselinux1:loong64 3.5-1 3.5-1
2023-11-30 09:54:41 status half-installed libselinux1:loong64 3.5-1
2023-11-30 09:54:41 status unpacked libselinux1:loong64 3.5-1
2023-11-30 09:54:41 upgrade libsemanage-common:all 3.5-1 3.5-1
2023-11-30 09:54:41 status half-installed libsemanage-common:all 3.5-1
2023-11-30 09:54:41 status unpacked libsemanage-common:all 3.5-1
2023-11-30 09:54:41 upgrade libsemanage2:loong64 3.5-1 3.5-1
2023-11-30 09:54:41 status half-installed libsemanage2:loong64 3.5-1
2023-11-30 09:54:42 status unpacked libsemanage2:loong64 3.5-1
2023-11-30 09:54:42 upgrade libsepol2:loong64 3.5-2 3.5-2
2023-11-30 09:54:42 status half-installed libsepol2:loong64 3.5-2
2023-11-30 09:54:42 status unpacked libsepol2:loong64 3.5-2
2023-11-30 09:54:42 upgrade libss2:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:54:42 status half-installed libss2:loong64 1.47.0-2+b1
2023-11-30 09:54:43 status unpacked libss2:loong64 1.47.0-2+b1
2023-11-30 09:54:43 upgrade libstdc++6:loong64 13.2.0-7 13.2.0-7
2023-11-30 09:54:43 status half-installed libstdc++6:loong64 13.2.0-7
2023-11-30 09:54:43 status unpacked libstdc++6:loong64 13.2.0-7
2023-11-30 09:54:44 upgrade libsystemd0:loong64 255~rc3-2 255~rc3-2
2023-11-30 09:54:44 status half-installed libsystemd0:loong64 255~rc3-2
2023-11-30 09:54:44 status unpacked libsystemd0:loong64 255~rc3-2
2023-11-30 09:54:44 upgrade libtasn1-6:loong64 4.19.0-3 4.19.0-3
2023-11-30 09:54:44 status half-installed libtasn1-6:loong64 4.19.0-3
2023-11-30 09:54:44 status unpacked libtasn1-6:loong64 4.19.0-3
2023-11-30 09:54:45 upgrade libtinfo6:loong64 6.4+20231121-1 6.4+20231121-1
2023-11-30 09:54:45 status half-installed libtinfo6:loong64 6.4+20231121-1
2023-11-30 09:54:45 status unpacked libtinfo6:loong64 6.4+20231121-1
2023-11-30 09:54:45 upgrade libudev1:loong64 255~rc3-2 255~rc3-2
2023-11-30 09:54:45 status half-installed libudev1:loong64 255~rc3-2
2023-11-30 09:54:45 status unpacked libudev1:loong64 255~rc3-2
2023-11-30 09:54:46 upgrade libunistring5:loong64 1.1-2 1.1-2
2023-11-30 09:54:46 status half-installed libunistring5:loong64 1.1-2
2023-11-30 09:54:46 status unpacked libunistring5:loong64 1.1-2
2023-11-30 09:54:46 upgrade libxxhash0:loong64 0.8.2-2 0.8.2-2
2023-11-30 09:54:46 status half-installed libxxhash0:loong64 0.8.2-2
2023-11-30 09:54:46 status unpacked libxxhash0:loong64 0.8.2-2
2023-11-30 09:54:47 upgrade libzstd1:loong64 1.5.5+dfsg2-2 1.5.5+dfsg2-2
2023-11-30 09:54:47 status half-installed libzstd1:loong64 1.5.5+dfsg2-2
2023-11-30 09:54:47 status unpacked libzstd1:loong64 1.5.5+dfsg2-2
2023-11-30 09:54:47 upgrade login:loong64 1:4.13+dfsg1-3 1:4.13+dfsg1-3
2023-11-30 09:54:47 status half-installed login:loong64 1:4.13+dfsg1-3
2023-11-30 09:54:48 status unpacked login:loong64 1:4.13+dfsg1-3
2023-11-30 09:54:48 upgrade logsave:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:54:48 status half-installed logsave:loong64 1.47.0-2+b1
2023-11-30 09:54:48 status unpacked logsave:loong64 1.47.0-2+b1
2023-11-30 09:54:49 upgrade mawk:loong64 1.3.4.20231102-1 1.3.4.20231102-1
2023-11-30 09:54:49 status half-installed mawk:loong64 1.3.4.20231102-1
2023-11-30 09:54:49 status unpacked mawk:loong64 1.3.4.20231102-1
2023-11-30 09:54:49 upgrade ncurses-base:all 6.4+20231121-1 6.4+20231121-1
2023-11-30 09:54:49 status half-installed ncurses-base:all 6.4+20231121-1
2023-11-30 09:54:49 status unpacked ncurses-base:all 6.4+20231121-1
2023-11-30 09:54:49 upgrade ncurses-bin:loong64 6.4+20231121-1 6.4+20231121-1
2023-11-30 09:54:49 status half-installed ncurses-bin:loong64 6.4+20231121-1
2023-11-30 09:54:50 status unpacked ncurses-bin:loong64 6.4+20231121-1
2023-11-30 09:54:50 upgrade passwd:loong64 1:4.13+dfsg1-3 1:4.13+dfsg1-3
2023-11-30 09:54:50 status half-installed passwd:loong64 1:4.13+dfsg1-3
2023-11-30 09:54:51 status unpacked passwd:loong64 1:4.13+dfsg1-3
2023-11-30 09:54:51 upgrade perl-base:loong64 5.36.0-10 5.36.0-10
2023-11-30 09:54:51 status half-installed perl-base:loong64 5.36.0-10
2023-11-30 09:54:53 status unpacked perl-base:loong64 5.36.0-10
2023-11-30 09:54:53 upgrade sysvinit-utils:loong64 3.08-3 3.08-3
2023-11-30 09:54:53 status half-installed sysvinit-utils:loong64 3.08-3
2023-11-30 09:54:53 status unpacked sysvinit-utils:loong64 3.08-3
2023-11-30 09:54:53 upgrade tar:loong64 1.34+dfsg-1.2+b1 1.34+dfsg-1.2+b1
2023-11-30 09:54:53 status half-installed tar:loong64 1.34+dfsg-1.2+b1
2023-11-30 09:54:54 status unpacked tar:loong64 1.34+dfsg-1.2+b1
2023-11-30 09:54:54 upgrade tzdata:all 2023c-11 2023c-11
2023-11-30 09:54:54 status half-installed tzdata:all 2023c-11
2023-11-30 09:54:55 status unpacked tzdata:all 2023c-11
2023-11-30 09:54:55 install usr-is-merged:all <none> 38
2023-11-30 09:54:55 status half-installed usr-is-merged:all 38
2023-11-30 09:54:55 status not-installed usr-is-merged:all <none>
2023-11-30 09:54:56 upgrade zlib1g:loong64 1:1.3.dfsg-3 1:1.3.dfsg-3
2023-11-30 09:54:56 status half-installed zlib1g:loong64 1:1.3.dfsg-3
2023-11-30 09:54:56 status unpacked zlib1g:loong64 1:1.3.dfsg-3
2023-11-30 09:54:56 upgrade bsdutils:loong64 1:2.38.1-5+loong64 1:2.38.1-5+loong64
2023-11-30 09:54:56 status half-installed bsdutils:loong64 1:2.38.1-5+loong64
2023-11-30 09:54:56 status unpacked bsdutils:loong64 1:2.38.1-5+loong64
2023-11-30 09:54:56 upgrade gcc-12-base:loong64 12.2.0-14+loong64.1 12.2.0-14+loong64.1
2023-11-30 09:54:56 status half-installed gcc-12-base:loong64 12.2.0-14+loong64.1
2023-11-30 09:54:57 status unpacked gcc-12-base:loong64 12.2.0-14+loong64.1
2023-11-30 09:54:57 upgrade gpgv:loong64 2.2.40-1.1+loong64 2.2.40-1.1+loong64
2023-11-30 09:54:57 status half-installed gpgv:loong64 2.2.40-1.1+loong64
2023-11-30 09:54:57 status unpacked gpgv:loong64 2.2.40-1.1+loong64
2023-11-30 09:54:57 upgrade libblkid1:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:54:57 status half-installed libblkid1:loong64 2.38.1-5+loong64
2023-11-30 09:54:57 status unpacked libblkid1:loong64 2.38.1-5+loong64
2023-11-30 09:54:58 upgrade libc-bin:loong64 2.37-9+loong64 2.37-9+loong64
2023-11-30 09:54:58 status half-installed libc-bin:loong64 2.37-9+loong64
2023-11-30 09:54:58 status unpacked libc-bin:loong64 2.37-9+loong64
2023-11-30 09:54:58 upgrade libc6:loong64 2.37-9+loong64 2.37-9+loong64
2023-11-30 09:54:58 status half-installed libc6:loong64 2.37-9+loong64
2023-11-30 09:55:01 status unpacked libc6:loong64 2.37-9+loong64
2023-11-30 09:55:01 upgrade libmount1:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:55:01 status half-installed libmount1:loong64 2.38.1-5+loong64
2023-11-30 09:55:02 status unpacked libmount1:loong64 2.38.1-5+loong64
2023-11-30 09:55:02 upgrade libsmartcols1:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:55:02 status half-installed libsmartcols1:loong64 2.38.1-5+loong64
2023-11-30 09:55:02 status unpacked libsmartcols1:loong64 2.38.1-5+loong64
2023-11-30 09:55:02 upgrade libuuid1:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:55:02 status half-installed libuuid1:loong64 2.38.1-5+loong64
2023-11-30 09:55:02 status unpacked libuuid1:loong64 2.38.1-5+loong64
2023-11-30 09:55:03 upgrade mount:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:55:03 status half-installed mount:loong64 2.38.1-5+loong64
2023-11-30 09:55:03 status unpacked mount:loong64 2.38.1-5+loong64
2023-11-30 09:55:03 upgrade sed:loong64 4.9-1+loong64 4.9-1+loong64
2023-11-30 09:55:03 status half-installed sed:loong64 4.9-1+loong64
2023-11-30 09:55:03 status unpacked sed:loong64 4.9-1+loong64
2023-11-30 09:55:04 upgrade util-linux:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:55:04 status half-installed util-linux:loong64 2.38.1-5+loong64
2023-11-30 09:55:04 status unpacked util-linux:loong64 2.38.1-5+loong64
2023-11-30 09:55:05 upgrade util-linux-extra:loong64 2.38.1-5+loong64 2.38.1-5+loong64
2023-11-30 09:55:05 status half-installed util-linux-extra:loong64 2.38.1-5+loong64
2023-11-30 09:55:05 status unpacked util-linux-extra:loong64 2.38.1-5+loong64
2023-11-30 09:55:06 startup archives unpack
2023-11-30 09:55:07 upgrade apt:loong64 2.7.7 2.7.7
2023-11-30 09:55:07 status half-installed apt:loong64 2.7.7
2023-11-30 09:55:08 status unpacked apt:loong64 2.7.7
2023-11-30 09:55:08 upgrade base-files:loong64 13+b1 13+b1
2023-11-30 09:55:08 status half-installed base-files:loong64 13+b1
2023-11-30 09:55:08 status unpacked base-files:loong64 13+b1
2023-11-30 09:55:09 upgrade base-passwd:loong64 3.6.3 3.6.3
2023-11-30 09:55:09 status half-installed base-passwd:loong64 3.6.3
2023-11-30 09:55:09 status unpacked base-passwd:loong64 3.6.3
2023-11-30 09:55:09 upgrade bash:loong64 5.2.21-2 5.2.21-2
2023-11-30 09:55:09 status half-installed bash:loong64 5.2.21-2
2023-11-30 09:55:10 status unpacked bash:loong64 5.2.21-2
2023-11-30 09:55:10 upgrade coreutils:loong64 9.4-2 9.4-2
2023-11-30 09:55:10 status half-installed coreutils:loong64 9.4-2
2023-11-30 09:55:12 status unpacked coreutils:loong64 9.4-2
2023-11-30 09:55:12 upgrade dash:loong64 0.5.12-6 0.5.12-6
2023-11-30 09:55:12 status half-installed dash:loong64 0.5.12-6
2023-11-30 09:55:12 status unpacked dash:loong64 0.5.12-6
2023-11-30 09:55:12 upgrade debconf:all 1.5.82 1.5.82
2023-11-30 09:55:12 status half-installed debconf:all 1.5.82
2023-11-30 09:55:13 status unpacked debconf:all 1.5.82
2023-11-30 09:55:13 upgrade debian-archive-keyring:all 2023.4 2023.4
2023-11-30 09:55:13 status half-installed debian-archive-keyring:all 2023.4
2023-11-30 09:55:18 status unpacked debian-archive-keyring:all 2023.4
2023-11-30 09:55:19 upgrade debianutils:loong64 5.14 5.14
2023-11-30 09:55:19 status half-installed debianutils:loong64 5.14
2023-11-30 09:55:19 status unpacked debianutils:loong64 5.14
2023-11-30 09:55:19 upgrade diffutils:loong64 1:3.10-1 1:3.10-1
2023-11-30 09:55:19 status half-installed diffutils:loong64 1:3.10-1
2023-11-30 09:55:19 status unpacked diffutils:loong64 1:3.10-1
2023-11-30 09:55:20 upgrade dpkg:loong64 1.22.1 1.22.1
2023-11-30 09:55:20 status half-installed dpkg:loong64 1.22.1
2023-11-30 09:55:20 status unpacked dpkg:loong64 1.22.1
2023-11-30 09:55:21 upgrade e2fsprogs:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:55:21 status half-installed e2fsprogs:loong64 1.47.0-2+b1
2023-11-30 09:55:21 status unpacked e2fsprogs:loong64 1.47.0-2+b1
2023-11-30 09:55:22 upgrade findutils:loong64 4.9.0-5 4.9.0-5
2023-11-30 09:55:22 status half-installed findutils:loong64 4.9.0-5
2023-11-30 09:55:22 status unpacked findutils:loong64 4.9.0-5
2023-11-30 09:55:22 upgrade gcc-13-base:loong64 13.2.0-7 13.2.0-7
2023-11-30 09:55:22 status half-installed gcc-13-base:loong64 13.2.0-7
2023-11-30 09:55:22 status unpacked gcc-13-base:loong64 13.2.0-7
2023-11-30 09:55:23 upgrade grep:loong64 3.11-3 3.11-3
2023-11-30 09:55:23 status half-installed grep:loong64 3.11-3
2023-11-30 09:55:23 status unpacked grep:loong64 3.11-3
2023-11-30 09:55:23 upgrade gzip:loong64 1.12-1+b1 1.12-1+b1
2023-11-30 09:55:23 status half-installed gzip:loong64 1.12-1+b1
2023-11-30 09:55:23 status unpacked gzip:loong64 1.12-1+b1
2023-11-30 09:55:24 upgrade hostname:loong64 3.23+nmu1+b1 3.23+nmu1+b1
2023-11-30 09:55:24 status half-installed hostname:loong64 3.23+nmu1+b1
2023-11-30 09:55:24 status unpacked hostname:loong64 3.23+nmu1+b1
2023-11-30 09:55:24 upgrade init-system-helpers:all 1.66 1.66
2023-11-30 09:55:24 status half-installed init-system-helpers:all 1.66
2023-11-30 09:55:24 status unpacked init-system-helpers:all 1.66
2023-11-30 09:55:24 upgrade libacl1:loong64 2.3.1-3+b1 2.3.1-3+b1
2023-11-30 09:55:24 status half-installed libacl1:loong64 2.3.1-3+b1
2023-11-30 09:55:24 status unpacked libacl1:loong64 2.3.1-3+b1
2023-11-30 09:55:25 upgrade libapt-pkg6.0:loong64 2.7.7 2.7.7
2023-11-30 09:55:25 status half-installed libapt-pkg6.0:loong64 2.7.7
2023-11-30 09:55:25 status unpacked libapt-pkg6.0:loong64 2.7.7
2023-11-30 09:55:25 upgrade libattr1:loong64 1:2.5.1-4+b1 1:2.5.1-4+b1
2023-11-30 09:55:25 status half-installed libattr1:loong64 1:2.5.1-4+b1
2023-11-30 09:55:26 status unpacked libattr1:loong64 1:2.5.1-4+b1
2023-11-30 09:55:26 upgrade libaudit-common:all 1:3.1.1-1 1:3.1.1-1
2023-11-30 09:55:26 status half-installed libaudit-common:all 1:3.1.1-1
2023-11-30 09:55:26 status unpacked libaudit-common:all 1:3.1.1-1
2023-11-30 09:55:26 upgrade libaudit1:loong64 1:3.1.1-1 1:3.1.1-1
2023-11-30 09:55:26 status half-installed libaudit1:loong64 1:3.1.1-1
2023-11-30 09:55:26 status unpacked libaudit1:loong64 1:3.1.1-1
2023-11-30 09:55:27 upgrade libbz2-1.0:loong64 1.0.8-5+b1 1.0.8-5+b1
2023-11-30 09:55:27 status half-installed libbz2-1.0:loong64 1.0.8-5+b1
2023-11-30 09:55:27 status unpacked libbz2-1.0:loong64 1.0.8-5+b1
2023-11-30 09:55:27 upgrade libcap-ng0:loong64 0.8.3-1+b1 0.8.3-1+b1
2023-11-30 09:55:27 status half-installed libcap-ng0:loong64 0.8.3-1+b1
2023-11-30 09:55:27 status unpacked libcap-ng0:loong64 0.8.3-1+b1
2023-11-30 09:55:27 upgrade libcap2:loong64 1:2.66-4+b1 1:2.66-4+b1
2023-11-30 09:55:27 status half-installed libcap2:loong64 1:2.66-4+b1
2023-11-30 09:55:28 status unpacked libcap2:loong64 1:2.66-4+b1
2023-11-30 09:55:28 upgrade libcom-err2:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:55:28 status half-installed libcom-err2:loong64 1.47.0-2+b1
2023-11-30 09:55:28 status unpacked libcom-err2:loong64 1.47.0-2+b1
2023-11-30 09:55:28 upgrade libcrypt1:loong64 1:4.4.36-2 1:4.4.36-2
2023-11-30 09:55:28 status half-installed libcrypt1:loong64 1:4.4.36-2
2023-11-30 09:55:28 status unpacked libcrypt1:loong64 1:4.4.36-2
2023-11-30 09:55:29 upgrade libdb5.3:loong64 5.3.28+dfsg2-4 5.3.28+dfsg2-4
2023-11-30 09:55:29 status half-installed libdb5.3:loong64 5.3.28+dfsg2-4
2023-11-30 09:55:29 status unpacked libdb5.3:loong64 5.3.28+dfsg2-4
2023-11-30 09:55:29 upgrade libdebconfclient0:loong64 0.271 0.271
2023-11-30 09:55:29 status half-installed libdebconfclient0:loong64 0.271
2023-11-30 09:55:29 status unpacked libdebconfclient0:loong64 0.271
2023-11-30 09:55:30 upgrade libext2fs2:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:55:30 status half-installed libext2fs2:loong64 1.47.0-2+b1
2023-11-30 09:55:30 status unpacked libext2fs2:loong64 1.47.0-2+b1
2023-11-30 09:55:30 upgrade libffi8:loong64 3.4.4-2 3.4.4-2
2023-11-30 09:55:30 status half-installed libffi8:loong64 3.4.4-2
2023-11-30 09:55:30 status unpacked libffi8:loong64 3.4.4-2
2023-11-30 09:55:30 upgrade libgcc-s1:loong64 13.2.0-7 13.2.0-7
2023-11-30 09:55:30 status half-installed libgcc-s1:loong64 13.2.0-7
2023-11-30 09:55:31 status unpacked libgcc-s1:loong64 13.2.0-7
2023-11-30 09:55:31 upgrade libgcrypt20:loong64 1.10.2-3 1.10.2-3
2023-11-30 09:55:31 status half-installed libgcrypt20:loong64 1.10.2-3
2023-11-30 09:55:32 status unpacked libgcrypt20:loong64 1.10.2-3
2023-11-30 09:55:32 upgrade libgmp10:loong64 2:6.3.0+dfsg-2 2:6.3.0+dfsg-2
2023-11-30 09:55:32 status half-installed libgmp10:loong64 2:6.3.0+dfsg-2
2023-11-30 09:55:32 status unpacked libgmp10:loong64 2:6.3.0+dfsg-2
2023-11-30 09:55:33 upgrade libgnutls30:loong64 3.8.2-1 3.8.2-1
2023-11-30 09:55:33 status half-installed libgnutls30:loong64 3.8.2-1
2023-11-30 09:55:33 status unpacked libgnutls30:loong64 3.8.2-1
2023-11-30 09:55:33 upgrade libgpg-error0:loong64 1.47-3 1.47-3
2023-11-30 09:55:33 status half-installed libgpg-error0:loong64 1.47-3
2023-11-30 09:55:34 status unpacked libgpg-error0:loong64 1.47-3
2023-11-30 09:55:34 upgrade libhogweed6:loong64 3.9.1-2 3.9.1-2
2023-11-30 09:55:34 status half-installed libhogweed6:loong64 3.9.1-2
2023-11-30 09:55:34 status unpacked libhogweed6:loong64 3.9.1-2
2023-11-30 09:55:34 upgrade libidn2-0:loong64 2.3.4-1+b2 2.3.4-1+b2
2023-11-30 09:55:34 status half-installed libidn2-0:loong64 2.3.4-1+b2
2023-11-30 09:55:35 status unpacked libidn2-0:loong64 2.3.4-1+b2
2023-11-30 09:55:35 upgrade liblz4-1:loong64 1.9.4-1+b1 1.9.4-1+b1
2023-11-30 09:55:35 status half-installed liblz4-1:loong64 1.9.4-1+b1
2023-11-30 09:55:35 status unpacked liblz4-1:loong64 1.9.4-1+b1
2023-11-30 09:55:35 upgrade liblzma5:loong64 5.4.5-0.1 5.4.5-0.1
2023-11-30 09:55:35 status half-installed liblzma5:loong64 5.4.5-0.1
2023-11-30 09:55:36 status unpacked liblzma5:loong64 5.4.5-0.1
2023-11-30 09:55:36 upgrade libmd0:loong64 1.1.0-1 1.1.0-1
2023-11-30 09:55:36 status half-installed libmd0:loong64 1.1.0-1
2023-11-30 09:55:36 status unpacked libmd0:loong64 1.1.0-1
2023-11-30 09:55:36 upgrade libnettle8:loong64 3.9.1-2 3.9.1-2
2023-11-30 09:55:36 status half-installed libnettle8:loong64 3.9.1-2
2023-11-30 09:55:37 status unpacked libnettle8:loong64 3.9.1-2
2023-11-30 09:55:37 upgrade libp11-kit0:loong64 0.25.0-5 0.25.0-5
2023-11-30 09:55:37 status half-installed libp11-kit0:loong64 0.25.0-5
2023-11-30 09:55:37 status unpacked libp11-kit0:loong64 0.25.0-5
2023-11-30 09:55:37 upgrade libpam-modules:loong64 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:55:37 status half-installed libpam-modules:loong64 1.5.2-9.1
2023-11-30 09:55:38 status unpacked libpam-modules:loong64 1.5.2-9.1
2023-11-30 09:55:39 upgrade libpam-modules-bin:loong64 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:55:39 status half-installed libpam-modules-bin:loong64 1.5.2-9.1
2023-11-30 09:55:39 status unpacked libpam-modules-bin:loong64 1.5.2-9.1
2023-11-30 09:55:39 upgrade libpam-runtime:all 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:55:39 status half-installed libpam-runtime:all 1.5.2-9.1
2023-11-30 09:55:39 status unpacked libpam-runtime:all 1.5.2-9.1
2023-11-30 09:55:40 upgrade libpam0g:loong64 1.5.2-9.1 1.5.2-9.1
2023-11-30 09:55:40 status half-installed libpam0g:loong64 1.5.2-9.1
2023-11-30 09:55:40 status unpacked libpam0g:loong64 1.5.2-9.1
2023-11-30 09:55:40 upgrade libpcre2-8-0:loong64 10.42-4 10.42-4
2023-11-30 09:55:40 status half-installed libpcre2-8-0:loong64 10.42-4
2023-11-30 09:55:40 status unpacked libpcre2-8-0:loong64 10.42-4
2023-11-30 09:55:41 upgrade libselinux1:loong64 3.5-1 3.5-1
2023-11-30 09:55:41 status half-installed libselinux1:loong64 3.5-1
2023-11-30 09:55:41 status unpacked libselinux1:loong64 3.5-1
2023-11-30 09:55:41 upgrade libsemanage-common:all 3.5-1 3.5-1
2023-11-30 09:55:41 status half-installed libsemanage-common:all 3.5-1
2023-11-30 09:55:41 status unpacked libsemanage-common:all 3.5-1
2023-11-30 09:55:42 upgrade libsemanage2:loong64 3.5-1 3.5-1
2023-11-30 09:55:42 status half-installed libsemanage2:loong64 3.5-1
2023-11-30 09:55:42 status unpacked libsemanage2:loong64 3.5-1
2023-11-30 09:55:42 upgrade libsepol2:loong64 3.5-2 3.5-2
2023-11-30 09:55:42 status half-installed libsepol2:loong64 3.5-2
2023-11-30 09:55:42 status unpacked libsepol2:loong64 3.5-2
2023-11-30 09:55:43 upgrade libss2:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:55:43 status half-installed libss2:loong64 1.47.0-2+b1
2023-11-30 09:55:43 status unpacked libss2:loong64 1.47.0-2+b1
2023-11-30 09:55:43 upgrade libstdc++6:loong64 13.2.0-7 13.2.0-7
2023-11-30 09:55:43 status half-installed libstdc++6:loong64 13.2.0-7
2023-11-30 09:55:44 status unpacked libstdc++6:loong64 13.2.0-7
2023-11-30 09:55:44 upgrade libsystemd0:loong64 255~rc3-2 255~rc3-2
2023-11-30 09:55:44 status half-installed libsystemd0:loong64 255~rc3-2
2023-11-30 09:55:44 status unpacked libsystemd0:loong64 255~rc3-2
2023-11-30 09:55:44 upgrade libtasn1-6:loong64 4.19.0-3 4.19.0-3
2023-11-30 09:55:44 status half-installed libtasn1-6:loong64 4.19.0-3
2023-11-30 09:55:45 status unpacked libtasn1-6:loong64 4.19.0-3
2023-11-30 09:55:45 upgrade libtinfo6:loong64 6.4+20231121-1 6.4+20231121-1
2023-11-30 09:55:45 status half-installed libtinfo6:loong64 6.4+20231121-1
2023-11-30 09:55:45 status unpacked libtinfo6:loong64 6.4+20231121-1
2023-11-30 09:55:46 upgrade libudev1:loong64 255~rc3-2 255~rc3-2
2023-11-30 09:55:46 status half-installed libudev1:loong64 255~rc3-2
2023-11-30 09:55:46 status unpacked libudev1:loong64 255~rc3-2
2023-11-30 09:55:46 upgrade libunistring5:loong64 1.1-2 1.1-2
2023-11-30 09:55:46 status half-installed libunistring5:loong64 1.1-2
2023-11-30 09:55:47 status unpacked libunistring5:loong64 1.1-2
2023-11-30 09:55:47 upgrade libxxhash0:loong64 0.8.2-2 0.8.2-2
2023-11-30 09:55:47 status half-installed libxxhash0:loong64 0.8.2-2
2023-11-30 09:55:47 status unpacked libxxhash0:loong64 0.8.2-2
2023-11-30 09:55:47 upgrade libzstd1:loong64 1.5.5+dfsg2-2 1.5.5+dfsg2-2
2023-11-30 09:55:47 status half-installed libzstd1:loong64 1.5.5+dfsg2-2
2023-11-30 09:55:48 status unpacked libzstd1:loong64 1.5.5+dfsg2-2
2023-11-30 09:55:48 upgrade login:loong64 1:4.13+dfsg1-3 1:4.13+dfsg1-3
2023-11-30 09:55:48 status half-installed login:loong64 1:4.13+dfsg1-3
2023-11-30 09:55:49 status unpacked login:loong64 1:4.13+dfsg1-3
2023-11-30 09:55:49 upgrade logsave:loong64 1.47.0-2+b1 1.47.0-2+b1
2023-11-30 09:55:49 status half-installed logsave:loong64 1.47.0-2+b1
2023-11-30 09:55:49 status unpacked logsave:loong64 1.47.0-2+b1
2023-11-30 09:55:49 upgrade mawk:loong64 1.3.4.20231102-1 1.3.4.20231102-1
2023-11-30 09:55:49 status half-installed mawk:loong64 1.3.4.20231102-1
2023-11-30 09:55:50 status unpacked mawk:loong64 1.3.4.20231102-1
2023-11-30 09:55:50 upgrade ncurses-base:all 6.4+20231121-1 6.4+20231121-1
2023-11-30 09:55:50 status half-installed ncurses-base:all 6.4+20231121-1
2023-11-30 09:55:50 status unpacked ncurses-base:all 6.4+20231121-1
2023-11-30 09:55:50 upgrade ncurses-bin:loong64 6.4+20231121-1 6.4+20231121-1
2023-11-30 09:55:50 status half-installed ncurses-bin:loong64 6.4+20231121-1
2023-11-30 09:55:51 status unpacked ncurses-bin:loong64 6.4+20231121-1
2023-11-30 09:55:51 upgrade passwd:loong64 1:4.13+dfsg1-3 1:4.13+dfsg1-3
